,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
15331,73.0,179.0,20.0,99.0,27.0,0.0,0.0,97.0,6.0,6.0,27.0,0.0,27.0,0.0,0.0,26.0,5.0,2.0,0.0,50.0,1.0
15332,57.0,137.0,3.0,55.0,19.0,0.0,0.0,95.0,4.0,6.0,19.0,3.0,42.0,0.0,0.0,68.0,4.0,3.0,1.0,100.0,0.0
15333,80.0,202.0,4.0,80.0,34.0,0.0,0.0,97.0,6.0,6.0,34.0,3.0,12.0,0.0,0.0,24.0,5.0,1.0,1.0,33.0,0.0
15334,88.0,260.0,2.0,103.0,22.0,0.0,0.0,100.0,7.0,8.0,24.0,1.0,25.0,1.0,1.0,7.0,2.0,2.0,0.0,50.0,1.0
15335,79.0,206.0,2.0,79.0,20.0,0.0,0.0,95.0,6.0,6.0,22.0,2.0,17.0,2.0,2.0,35.0,4.0,1.0,1.0,67.0,0.0
15336,89.0,161.0,9.0,79.0,19.0,0.0,0.0,100.0,7.0,8.0,20.0,1.0,14.0,1.0,1.0,3.0,3.0,1.0,0.0,36.0,1.0
15337,70.0,137.0,2.0,72.0,39.0,0.0,0.0,100.0,6.0,8.0,39.0,1.0,32.0,4.0,4.0,58.0,8.0,2.0,5.0,100.0,0.0
15338,69.0,469.0,4.0,103.0,27.0,0.0,0.0,95.0,6.0,6.0,28.0,2.0,29.0,0.0,0.0,53.0,6.0,2.0,1.0,75.0,0.0
15339,78.0,187.0,3.0,76.0,44.0,0.0,0.0,100.0,6.0,8.0,45.0,1.0,28.0,2.0,2.0,42.0,6.0,2.0,1.0,44.0,0.0
15340,68.0,161.0,6.0,54.0,11.0,0.0,0.0,85.0,6.0,6.0,11.0,1.0,18.0,2.0,2.0,54.0,4.0,2.0,1.0,50.0,0.0
15341,65.0,209.0,1.0,84.0,35.0,0.0,0.0,97.0,6.0,6.0,35.0,4.0,29.0,1.0,1.0,59.0,4.0,3.0,3.0,63.0,0.0
15342,66.0,187.0,6.0,78.0,45.0,0.0,0.0,96.0,6.0,6.0,49.0,2.0,28.0,2.0,2.0,58.0,6.0,2.0,2.0,75.0,0.0
15343,85.0,496.0,18.0,106.0,17.0,0.0,0.0,100.0,7.0,8.0,18.0,0.0,31.0,0.0,0.0,19.0,1.0,2.0,1.0,40.0,0.0
15344,73.0,151.0,5.0,49.0,26.0,0.0,0.0,95.0,4.0,6.0,34.0,2.0,25.0,2.0,2.0,16.0,8.0,3.0,1.0,43.0,1.0
15345,84.0,175.0,7.0,72.0,24.0,0.0,0.0,100.0,7.0,8.0,24.0,1.0,0.0,1.0,1.0,8.0,4.0,2.0,0.0,50.0,0.0
15346,75.0,187.0,1.0,54.0,10.0,0.0,0.0,100.0,7.0,8.0,11.0,1.0,55.0,0.0,0.0,1.0,2.0,3.0,0.0,100.0,1.0
15347,61.0,198.0,4.0,73.0,26.0,2.0,2.0,81.0,4.0,2.0,29.0,3.0,14.0,2.0,2.0,33.0,2.0,3.0,1.0,80.0,0.0
15348,74.0,165.0,2.0,60.0,24.0,1.0,1.0,96.0,6.0,6.0,27.0,1.0,24.0,2.0,2.0,34.0,4.0,1.0,1.0,70.0,1.0
15349,56.0,261.0,5.0,71.0,28.0,2.0,2.0,92.0,0.0,2.0,31.0,3.0,41.0,0.0,0.0,49.0,6.0,2.0,2.0,50.0,0.0
15350,70.0,174.0,6.0,76.0,33.0,0.0,0.0,100.0,7.0,8.0,35.0,2.0,31.0,3.0,3.0,46.0,3.0,1.0,1.0,43.0,1.0
15351,72.0,133.0,7.0,63.0,33.0,0.0,0.0,100.0,7.0,8.0,34.0,2.0,35.0,0.0,0.0,67.0,5.0,2.0,2.0,83.0,1.0
15352,72.0,179.0,2.0,61.0,31.0,1.0,1.0,96.0,6.0,6.0,31.0,1.0,38.0,2.0,2.0,87.0,9.0,1.0,2.0,100.0,0.0
15353,88.0,176.0,8.0,92.0,18.0,0.0,0.0,100.0,7.0,8.0,18.0,2.0,50.0,0.0,0.0,7.0,2.0,1.0,0.0,50.0,1.0
15354,55.0,180.0,16.0,79.0,16.0,0.0,0.0,87.0,3.0,6.0,17.0,0.0,13.0,2.0,2.0,57.0,4.0,2.0,1.0,86.0,0.0
15355,60.0,169.0,10.0,75.0,18.0,0.0,0.0,94.0,4.0,6.0,18.0,3.0,22.0,1.0,1.0,20.0,7.0,1.0,2.0,100.0,1.0
15356,79.0,187.0,2.0,81.0,21.0,0.0,0.0,100.0,7.0,8.0,23.0,1.0,40.0,1.0,1.0,27.0,3.0,3.0,1.0,67.0,0.0
15357,59.0,176.0,11.0,72.0,29.0,2.0,0.0,92.0,3.0,5.0,30.0,1.0,38.0,2.0,2.0,60.0,8.0,4.0,1.0,60.0,0.0
15358,80.0,187.0,14.0,110.0,10.0,0.0,0.0,100.0,7.0,8.0,10.0,0.0,35.0,1.0,1.0,34.0,3.0,2.0,0.0,75.0,1.0
15359,77.0,131.0,3.0,52.0,21.0,0.0,0.0,100.0,7.0,8.0,23.0,3.0,57.0,0.0,0.0,6.0,8.0,7.0,0.0,100.0,0.0
15360,83.0,153.0,1.0,63.0,35.0,0.0,0.0,100.0,7.0,8.0,35.0,4.0,22.0,1.0,1.0,2.0,1.0,1.0,0.0,45.0,1.0
15361,75.0,75.0,4.0,37.0,10.0,0.0,0.0,100.0,7.0,8.0,10.0,4.0,33.0,0.0,0.0,2.0,2.0,2.0,0.0,64.0,1.0
15362,57.0,207.0,1.0,72.0,32.0,1.0,0.0,96.0,1.0,5.0,34.0,4.0,48.0,0.0,0.0,67.0,1.0,2.0,2.0,62.0,1.0
15363,86.0,187.0,4.0,84.0,12.0,0.0,0.0,100.0,7.0,8.0,12.0,1.0,57.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,1.0
15364,82.0,226.0,18.0,102.0,18.0,0.0,0.0,100.0,7.0,8.0,21.0,0.0,46.0,0.0,0.0,12.0,4.0,1.0,0.0,57.0,1.0
15365,71.0,177.0,1.0,57.0,16.0,0.0,0.0,100.0,7.0,8.0,17.0,3.0,48.0,0.0,0.0,55.0,6.0,3.0,3.0,64.0,0.0
15366,73.0,188.0,8.0,91.0,20.0,0.0,0.0,95.0,4.0,6.0,21.0,2.0,53.0,0.0,0.0,17.0,3.0,4.0,0.0,67.0,1.0
15367,75.0,141.0,18.0,44.0,16.0,0.0,0.0,100.0,7.0,8.0,17.0,0.0,47.0,3.0,3.0,38.0,4.0,2.0,0.0,47.0,1.0
15368,75.0,139.0,4.0,69.0,16.0,0.0,0.0,100.0,7.0,8.0,16.0,3.0,24.0,2.0,2.0,99.0,8.0,2.0,5.0,100.0,0.0
15369,79.0,198.0,3.0,90.0,18.0,0.0,0.0,100.0,7.0,8.0,6.0,1.0,24.0,1.0,1.0,26.0,2.0,2.0,0.0,33.0,0.0
15370,72.0,132.0,2.0,75.0,30.0,0.0,0.0,90.0,6.0,6.0,31.0,3.0,33.0,0.0,0.0,28.0,8.0,2.0,1.0,63.0,1.0
15371,87.0,178.0,17.0,91.0,20.0,0.0,0.0,100.0,7.0,8.0,23.0,0.0,15.0,0.0,0.0,3.0,5.0,2.0,0.0,100.0,1.0
15372,84.0,194.0,3.0,74.0,24.0,0.0,0.0,100.0,7.0,8.0,27.0,3.0,16.0,1.0,1.0,5.0,1.0,3.0,0.0,40.0,0.0
15373,71.0,199.0,4.0,102.0,19.0,0.0,0.0,100.0,7.0,8.0,19.0,1.0,31.0,1.0,1.0,27.0,2.0,3.0,0.0,67.0,1.0
15374,87.0,165.0,11.0,79.0,21.0,0.0,0.0,100.0,7.0,8.0,21.0,0.0,20.0,0.0,0.0,11.0,2.0,1.0,0.0,57.0,0.0
15375,72.0,119.0,9.0,64.0,20.0,1.0,0.0,86.0,4.0,5.0,22.0,2.0,20.0,0.0,0.0,0.0,4.0,2.0,0.0,67.0,1.0
15376,66.0,198.0,13.0,111.0,26.0,1.0,1.0,88.0,6.0,5.0,27.0,0.0,20.0,1.0,1.0,26.0,3.0,2.0,1.0,55.0,1.0
15377,64.0,80.0,3.0,44.0,27.0,0.0,0.0,100.0,7.0,8.0,29.0,4.0,53.0,3.0,3.0,67.0,3.0,5.0,4.0,88.0,0.0
15378,89.0,208.0,10.0,91.0,12.0,0.0,0.0,100.0,7.0,8.0,16.0,1.0,36.0,0.0,0.0,1.0,4.0,1.0,0.0,100.0,1.0
15379,68.0,187.0,5.0,62.0,7.0,0.0,0.0,92.0,4.0,6.0,7.0,4.0,13.0,4.0,4.0,0.0,4.0,2.0,0.0,25.0,1.0
15380,73.0,128.0,5.0,57.0,24.0,0.0,0.0,100.0,7.0,8.0,25.0,1.0,25.0,0.0,0.0,74.0,4.0,1.0,2.0,67.0,1.0
15381,60.0,179.0,7.0,48.0,4.0,1.0,0.0,89.0,4.0,5.0,4.0,1.0,33.0,0.0,0.0,51.0,2.0,1.0,1.0,67.0,0.0
15382,86.0,187.0,3.0,70.0,13.0,0.0,0.0,100.0,7.0,8.0,14.0,3.0,35.0,1.0,1.0,15.0,3.0,3.0,0.0,50.0,1.0
15383,86.0,112.0,5.0,62.0,9.0,0.0,0.0,100.0,7.0,8.0,10.0,1.0,23.0,0.0,0.0,11.0,4.0,1.0,0.0,100.0,1.0
15384,71.0,132.0,1.0,66.0,18.0,0.0,0.0,94.0,6.0,6.0,19.0,6.0,8.0,1.0,1.0,68.0,3.0,2.0,1.0,62.0,0.0
15385,81.0,476.0,13.0,106.0,4.0,0.0,0.0,100.0,7.0,8.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0
15386,80.0,207.0,4.0,88.0,22.0,0.0,0.0,100.0,7.0,8.0,23.0,1.0,50.0,0.0,0.0,0.0,1.0,3.0,0.0,60.0,0.0
15387,87.0,133.0,1.0,94.0,14.0,0.0,0.0,100.0,7.0,8.0,14.0,3.0,44.0,1.0,1.0,6.0,2.0,2.0,0.0,70.0,0.0
15388,72.0,186.0,6.0,74.0,18.0,0.0,0.0,95.0,6.0,6.0,18.0,2.0,43.0,1.0,1.0,11.0,1.0,2.0,1.0,75.0,0.0
15389,78.0,137.0,6.0,77.0,30.0,0.0,0.0,100.0,7.0,8.0,32.0,2.0,75.0,1.0,1.0,26.0,3.0,4.0,1.0,56.0,0.0
15390,67.0,162.0,1.0,81.0,22.0,0.0,0.0,100.0,7.0,8.0,20.0,1.0,18.0,1.0,1.0,60.0,5.0,2.0,2.0,69.0,0.0
15391,74.0,187.0,9.0,79.0,21.0,0.0,0.0,100.0,7.0,8.0,22.0,1.0,50.0,1.0,1.0,41.0,1.0,1.0,0.0,100.0,0.0
15392,78.0,180.0,30.0,90.0,18.0,0.0,0.0,100.0,7.0,8.0,18.0,0.0,38.0,0.0,0.0,18.0,3.0,2.0,0.0,57.0,1.0
15393,82.0,188.0,7.0,87.0,22.0,0.0,0.0,100.0,7.0,8.0,24.0,1.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0
15394,77.0,178.0,2.0,58.0,38.0,0.0,0.0,96.0,6.0,6.0,34.0,4.0,18.0,2.0,2.0,17.0,6.0,3.0,1.0,63.0,0.0
15395,87.0,125.0,9.0,81.0,25.0,0.0,0.0,100.0,7.0,8.0,28.0,1.0,25.0,0.0,0.0,11.0,3.0,2.0,0.0,50.0,0.0
15396,88.0,187.0,7.0,62.0,15.0,0.0,0.0,100.0,7.0,8.0,15.0,1.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0
15397,84.0,158.0,15.0,95.0,23.0,0.0,0.0,100.0,7.0,8.0,24.0,0.0,15.0,0.0,0.0,2.0,1.0,2.0,0.0,33.0,0.0
15398,76.0,300.0,7.0,98.0,34.0,0.0,0.0,100.0,7.0,8.0,32.0,1.0,43.0,0.0,0.0,73.0,11.0,3.0,2.0,89.0,0.0
15399,59.0,149.0,18.0,75.0,21.0,0.0,0.0,78.0,4.0,6.0,24.0,0.0,52.0,0.0,0.0,19.0,2.0,2.0,2.0,67.0,0.0
15400,67.0,187.0,8.0,81.0,29.0,1.0,1.0,100.0,7.0,8.0,30.0,2.0,38.0,1.0,1.0,50.0,4.0,10.0,2.0,57.0,0.0
15401,66.0,43.0,7.0,38.0,6.0,0.0,0.0,57.0,4.0,6.0,6.0,1.0,20.0,0.0,0.0,19.0,3.0,2.0,2.0,67.0,0.0
15402,77.0,192.0,12.0,94.0,12.0,0.0,0.0,85.0,6.0,6.0,12.0,1.0,25.0,0.0,0.0,59.0,2.0,2.0,1.0,100.0,0.0
15403,84.0,168.0,8.0,70.0,36.0,0.0,0.0,100.0,7.0,8.0,39.0,2.0,39.0,3.0,3.0,25.0,4.0,10.0,0.0,63.0,0.0
15404,80.0,138.0,2.0,81.0,18.0,0.0,0.0,100.0,7.0,8.0,18.0,3.0,33.0,0.0,0.0,45.0,1.0,3.0,0.0,83.0,1.0
15405,62.0,187.0,3.0,78.0,9.0,0.0,0.0,85.0,4.0,6.0,9.0,1.0,39.0,1.0,1.0,28.0,2.0,4.0,1.0,50.0,0.0
15406,74.0,184.0,7.0,44.0,26.0,0.0,0.0,100.0,7.0,8.0,28.0,1.0,29.0,0.0,0.0,0.0,4.0,4.0,1.0,64.0,0.0
15407,81.0,151.0,1.0,76.0,28.0,0.0,0.0,100.0,7.0,8.0,29.0,6.0,43.0,3.0,3.0,26.0,2.0,5.0,1.0,67.0,1.0
15408,73.0,175.0,16.0,55.0,22.0,0.0,0.0,94.0,6.0,6.0,0.0,0.0,27.0,0.0,0.0,23.0,2.0,2.0,0.0,100.0,1.0
15409,70.0,266.0,3.0,93.0,13.0,0.0,0.0,100.0,7.0,8.0,13.0,3.0,33.0,1.0,1.0,58.0,5.0,1.0,2.0,50.0,0.0
15410,76.0,191.0,6.0,70.0,21.0,0.0,0.0,100.0,7.0,8.0,21.0,1.0,47.0,0.0,0.0,40.0,6.0,4.0,3.0,57.0,0.0
15411,73.0,172.0,3.0,94.0,28.0,0.0,0.0,100.0,7.0,8.0,28.0,2.0,30.0,1.0,1.0,1.0,5.0,2.0,0.0,44.0,1.0
15412,81.0,176.0,5.0,94.0,29.0,0.0,0.0,100.0,7.0,8.0,30.0,3.0,50.0,1.0,1.0,59.0,3.0,1.0,1.0,100.0,1.0
15413,87.0,196.0,4.0,80.0,38.0,0.0,0.0,100.0,7.0,8.0,39.0,2.0,41.0,1.0,1.0,18.0,3.0,2.0,0.0,67.0,1.0
15414,82.0,273.0,2.0,82.0,16.0,0.0,0.0,100.0,7.0,8.0,16.0,1.0,41.0,0.0,0.0,13.0,1.0,3.0,0.0,40.0,1.0
15415,57.0,150.0,3.0,64.0,35.0,1.0,0.0,73.0,4.0,5.0,40.0,2.0,33.0,0.0,0.0,42.0,4.0,2.0,0.0,67.0,1.0
15416,66.0,131.0,5.0,45.0,13.0,0.0,0.0,100.0,7.0,8.0,14.0,1.0,17.0,1.0,1.0,12.0,2.0,1.0,0.0,57.0,1.0
15417,88.0,118.0,6.0,59.0,9.0,0.0,0.0,100.0,7.0,8.0,23.0,3.0,33.0,0.0,0.0,19.0,3.0,2.0,0.0,67.0,0.0
15418,76.0,191.0,3.0,63.0,17.0,1.0,0.0,96.0,6.0,5.0,16.0,1.0,22.0,1.0,1.0,3.0,1.0,2.0,0.0,67.0,0.0
15419,57.0,162.0,1.0,87.0,28.0,0.0,0.0,96.0,4.0,6.0,28.0,7.0,24.0,2.0,2.0,86.0,2.0,4.0,1.0,91.0,1.0
15420,63.0,182.0,9.0,63.0,27.0,3.0,1.0,83.0,4.0,6.0,33.0,1.0,14.0,0.0,0.0,56.0,6.0,1.0,3.0,67.0,0.0
15421,63.0,187.0,2.0,79.0,13.0,0.0,0.0,83.0,6.0,6.0,14.0,2.0,26.0,0.0,0.0,49.0,3.0,4.0,1.0,67.0,0.0
15422,65.0,169.0,4.0,74.0,18.0,0.0,0.0,80.0,4.0,6.0,18.0,4.0,19.0,0.0,0.0,5.0,4.0,2.0,1.0,71.0,0.0
15423,83.0,153.0,4.0,65.0,33.0,0.0,0.0,100.0,7.0,8.0,35.0,3.0,36.0,2.0,2.0,1.0,5.0,3.0,0.0,43.0,0.0
15424,86.0,217.0,19.0,97.0,11.0,0.0,0.0,100.0,7.0,8.0,11.0,0.0,40.0,0.0,0.0,24.0,1.0,1.0,0.0,100.0,1.0
15425,77.0,144.0,4.0,84.0,30.0,1.0,0.0,100.0,7.0,8.0,9.0,2.0,29.0,3.0,3.0,37.0,4.0,3.0,1.0,80.0,0.0
15426,86.0,166.0,7.0,84.0,20.0,0.0,0.0,100.0,7.0,8.0,21.0,2.0,50.0,0.0,0.0,17.0,2.0,2.0,0.0,80.0,1.0
15427,84.0,183.0,1.0,78.0,13.0,1.0,1.0,96.0,6.0,5.0,14.0,2.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,1.0
15428,78.0,134.0,3.0,62.0,17.0,0.0,0.0,100.0,7.0,8.0,18.0,5.0,57.0,1.0,1.0,3.0,1.0,3.0,0.0,100.0,0.0
15429,74.0,187.0,15.0,94.0,9.0,0.0,0.0,88.0,4.0,6.0,9.0,0.0,36.0,0.0,0.0,41.0,3.0,1.0,1.0,80.0,1.0
15430,77.0,187.0,11.0,61.0,25.0,0.0,0.0,97.0,7.0,6.0,26.0,4.0,57.0,0.0,0.0,11.0,1.0,2.0,0.0,36.0,1.0
15431,83.0,187.0,2.0,77.0,22.0,0.0,0.0,100.0,7.0,8.0,23.0,2.0,47.0,0.0,0.0,36.0,2.0,2.0,0.0,86.0,1.0
15432,80.0,126.0,5.0,32.0,11.0,0.0,0.0,100.0,7.0,8.0,11.0,2.0,15.0,1.0,1.0,11.0,1.0,1.0,0.0,67.0,1.0
15433,79.0,210.0,5.0,101.0,24.0,0.0,0.0,100.0,7.0,8.0,24.0,1.0,27.0,0.0,0.0,4.0,2.0,2.0,0.0,100.0,1.0
15434,67.0,187.0,8.0,86.0,12.0,0.0,0.0,93.0,4.0,6.0,13.0,1.0,38.0,2.0,2.0,70.0,4.0,2.0,4.0,100.0,1.0
15435,76.0,166.0,12.0,91.0,8.0,0.0,0.0,100.0,7.0,8.0,8.0,0.0,25.0,1.0,1.0,18.0,2.0,1.0,1.0,100.0,0.0
15436,76.0,176.0,3.0,74.0,24.0,0.0,0.0,96.0,6.0,6.0,24.0,3.0,29.0,1.0,1.0,27.0,3.0,2.0,1.0,75.0,0.0
15437,77.0,137.0,11.0,68.0,16.0,0.0,0.0,100.0,7.0,8.0,17.0,1.0,28.0,0.0,0.0,11.0,1.0,2.0,2.0,67.0,0.0
15438,73.0,211.0,1.0,89.0,23.0,1.0,1.0,97.0,6.0,2.0,25.0,0.0,22.0,0.0,0.0,38.0,5.0,2.0,0.0,78.0,0.0
15439,79.0,132.0,1.0,76.0,14.0,0.0,0.0,100.0,7.0,8.0,16.0,1.0,67.0,2.0,2.0,12.0,1.0,1.0,0.0,100.0,1.0
15440,86.0,166.0,7.0,60.0,18.0,0.0,0.0,100.0,7.0,8.0,18.0,2.0,19.0,2.0,2.0,3.0,1.0,1.0,0.0,75.0,1.0
15441,75.0,162.0,2.0,59.0,43.0,0.0,0.0,87.0,4.0,6.0,13.0,2.0,40.0,0.0,0.0,18.0,4.0,3.0,0.0,50.0,0.0
15442,82.0,169.0,17.0,86.0,15.0,0.0,0.0,100.0,7.0,8.0,15.0,0.0,21.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0
15443,68.0,209.0,3.0,79.0,25.0,0.0,0.0,95.0,4.0,6.0,26.0,3.0,38.0,1.0,1.0,32.0,4.0,2.0,1.0,50.0,0.0
15444,89.0,190.0,7.0,115.0,23.0,0.0,0.0,100.0,7.0,8.0,23.0,1.0,39.0,2.0,2.0,5.0,2.0,2.0,0.0,63.0,0.0
15445,73.0,164.0,3.0,75.0,35.0,0.0,0.0,98.0,6.0,6.0,37.0,4.0,17.0,3.0,3.0,36.0,4.0,5.0,2.0,73.0,0.0
15446,76.0,170.0,10.0,69.0,6.0,0.0,0.0,100.0,7.0,8.0,7.0,1.0,75.0,0.0,0.0,45.0,1.0,1.0,2.0,100.0,0.0
15447,65.0,187.0,3.0,73.0,33.0,0.0,0.0,100.0,7.0,8.0,34.0,2.0,39.0,1.0,1.0,36.0,7.0,1.0,3.0,60.0,1.0
15448,78.0,164.0,4.0,94.0,17.0,0.0,0.0,97.0,6.0,6.0,33.0,2.0,25.0,0.0,0.0,38.0,4.0,1.0,1.0,100.0,1.0
15449,60.0,192.0,10.0,67.0,8.0,1.0,1.0,90.0,4.0,6.0,8.0,1.0,12.0,1.0,1.0,33.0,1.0,2.0,0.0,33.0,0.0
15450,70.0,233.0,6.0,93.0,33.0,0.0,0.0,100.0,4.0,8.0,36.0,2.0,9.0,1.0,1.0,28.0,2.0,2.0,1.0,50.0,0.0
15451,82.0,125.0,3.0,54.0,30.0,0.0,0.0,100.0,7.0,8.0,34.0,4.0,13.0,0.0,0.0,0.0,2.0,2.0,0.0,33.0,0.0
15452,73.0,181.0,11.0,91.0,27.0,0.0,0.0,100.0,7.0,8.0,29.0,1.0,30.0,0.0,0.0,43.0,10.0,4.0,2.0,69.0,1.0
15453,60.0,173.0,37.0,79.0,17.0,0.0,0.0,100.0,7.0,8.0,17.0,0.0,33.0,0.0,0.0,81.0,5.0,2.0,2.0,91.0,1.0
15454,84.0,294.0,6.0,94.0,26.0,0.0,0.0,100.0,7.0,8.0,28.0,1.0,24.0,3.0,3.0,23.0,3.0,2.0,0.0,63.0,0.0
15455,71.0,193.0,4.0,71.0,24.0,0.0,0.0,93.0,4.0,6.0,26.0,3.0,30.0,0.0,0.0,4.0,3.0,2.0,0.0,44.0,1.0
15456,75.0,125.0,21.0,89.0,10.0,1.0,0.0,60.0,4.0,5.0,12.0,0.0,57.0,0.0,0.0,0.0,3.0,2.0,0.0,75.0,1.0
15457,58.0,185.0,5.0,77.0,24.0,0.0,0.0,73.0,4.0,6.0,24.0,2.0,22.0,1.0,1.0,64.0,8.0,2.0,2.0,75.0,1.0
15458,80.0,230.0,3.0,99.0,21.0,0.0,0.0,100.0,7.0,8.0,22.0,1.0,32.0,1.0,1.0,48.0,7.0,3.0,1.0,67.0,1.0
15459,82.0,169.0,2.0,85.0,17.0,0.0,0.0,100.0,7.0,8.0,18.0,1.0,31.0,0.0,0.0,48.0,2.0,2.0,0.0,50.0,0.0
15460,87.0,190.0,10.0,73.0,19.0,0.0,0.0,100.0,7.0,8.0,21.0,1.0,14.0,1.0,1.0,1.0,3.0,2.0,0.0,33.0,0.0
15461,64.0,199.0,9.0,97.0,9.0,1.0,1.0,83.0,4.0,4.0,11.0,1.0,25.0,0.0,0.0,34.0,2.0,3.0,1.0,67.0,1.0
15462,66.0,125.0,2.0,69.0,25.0,1.0,1.0,95.0,6.0,6.0,27.0,2.0,20.0,0.0,0.0,29.0,4.0,1.0,0.0,57.0,0.0
15463,67.0,205.0,4.0,93.0,39.0,2.0,2.0,100.0,6.0,8.0,41.0,4.0,42.0,4.0,4.0,17.0,4.0,3.0,0.0,46.0,0.0
15464,80.0,132.0,16.0,83.0,10.0,0.0,0.0,100.0,7.0,8.0,9.0,0.0,11.0,1.0,1.0,1.0,2.0,1.0,1.0,67.0,1.0
15465,60.0,184.0,2.0,95.0,18.0,3.0,3.0,69.0,2.0,2.0,19.0,2.0,20.0,0.0,0.0,23.0,2.0,2.0,0.0,64.0,0.0
15466,76.0,187.0,4.0,53.0,15.0,0.0,0.0,100.0,7.0,8.0,15.0,2.0,17.0,0.0,0.0,4.0,2.0,1.0,0.0,100.0,1.0
15467,74.0,150.0,5.0,80.0,10.0,0.0,0.0,100.0,7.0,8.0,10.0,1.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,0.0
15468,60.0,112.0,5.0,45.0,20.0,0.0,0.0,96.0,6.0,6.0,17.0,4.0,18.0,0.0,0.0,46.0,4.0,3.0,2.0,67.0,0.0
15469,88.0,257.0,13.0,95.0,26.0,0.0,0.0,100.0,7.0,8.0,28.0,0.0,25.0,0.0,0.0,22.0,2.0,2.0,0.0,43.0,1.0
15470,78.0,184.0,15.0,107.0,16.0,0.0,0.0,100.0,7.0,8.0,16.0,0.0,46.0,0.0,0.0,7.0,3.0,2.0,0.0,100.0,1.0
15471,68.0,172.0,3.0,72.0,25.0,0.0,0.0,98.0,6.0,6.0,9.0,3.0,29.0,4.0,4.0,1.0,2.0,2.0,0.0,38.0,0.0
15472,74.0,172.0,4.0,57.0,18.0,1.0,1.0,95.0,6.0,2.0,18.0,3.0,67.0,1.0,1.0,4.0,4.0,1.0,1.0,50.0,0.0
15473,68.0,180.0,15.0,89.0,20.0,1.0,1.0,94.0,6.0,6.0,20.0,0.0,36.0,2.0,2.0,13.0,3.0,3.0,0.0,43.0,1.0
15474,79.0,206.0,6.0,98.0,22.0,0.0,0.0,93.0,6.0,6.0,30.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,1.0
15475,76.0,166.0,7.0,84.0,17.0,0.0,0.0,93.0,6.0,6.0,17.0,1.0,25.0,0.0,0.0,20.0,1.0,1.0,1.0,75.0,1.0
15476,75.0,192.0,15.0,80.0,18.0,0.0,0.0,100.0,7.0,8.0,20.0,0.0,30.0,1.0,1.0,17.0,3.0,1.0,0.0,80.0,0.0
15477,76.0,138.0,4.0,90.0,11.0,1.0,1.0,83.0,6.0,2.0,9.0,5.0,57.0,0.0,0.0,5.0,3.0,4.0,0.0,63.0,0.0
15478,88.0,180.0,9.0,95.0,12.0,0.0,0.0,100.0,7.0,8.0,12.0,1.0,44.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,1.0
15479,81.0,154.0,3.0,69.0,12.0,0.0,0.0,88.0,6.0,6.0,32.0,2.0,50.0,2.0,2.0,5.0,3.0,1.0,0.0,64.0,0.0
15480,80.0,187.0,3.0,58.0,21.0,1.0,0.0,94.0,6.0,6.0,21.0,3.0,18.0,2.0,2.0,6.0,1.0,2.0,0.0,50.0,1.0
15481,63.0,187.0,4.0,66.0,9.0,2.0,0.0,75.0,6.0,5.0,14.0,2.0,25.0,0.0,0.0,82.0,4.0,2.0,2.0,100.0,0.0
15482,82.0,140.0,5.0,63.0,16.0,0.0,0.0,100.0,7.0,8.0,16.0,3.0,14.0,0.0,0.0,11.0,1.0,1.0,1.0,31.0,0.0
15483,67.0,140.0,4.0,73.0,17.0,1.0,1.0,93.0,2.0,2.0,17.0,1.0,13.0,0.0,0.0,0.0,5.0,1.0,0.0,43.0,0.0
15484,64.0,168.0,10.0,51.0,10.0,2.0,1.0,70.0,6.0,3.0,11.0,1.0,36.0,0.0,0.0,16.0,1.0,2.0,0.0,75.0,0.0
15485,73.0,138.0,10.0,55.0,18.0,0.0,0.0,100.0,7.0,8.0,22.0,1.0,26.0,1.0,1.0,62.0,8.0,2.0,2.0,91.0,1.0
15486,69.0,169.0,7.0,68.0,21.0,0.0,0.0,97.0,4.0,6.0,22.0,3.0,20.0,0.0,0.0,2.0,3.0,2.0,0.0,75.0,1.0
15487,85.0,180.0,12.0,89.0,18.0,0.0,0.0,100.0,7.0,8.0,0.0,0.0,20.0,2.0,2.0,2.0,3.0,1.0,0.0,50.0,1.0
